F:\College\College\Year 4\Graduation Project\Dataset\2nd\099973222.jpg,210,373,872,755,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\099973485.jpg,197,188,643,492,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\099973485.jpg,335,323,737,756,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\099991551.jpg,254,371,771,1057,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\099991551.jpg,68,411,485,619,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100026642.jpg,496,167,816,615,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100026642.jpg,504,313,1038,999,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100044916.jpg,197,211,490,840,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100044916.jpg,608,512,929,959,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100066220.jpg,451,202,684,629,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100066220.jpg,441,1,1079,648,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100204368.jpg,214,440,656,728,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100204368.jpg,564,286,771,703,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100320853.jpg,357,144,1031,566,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100320853.jpg,576,380,1016,766,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100383834.jpg,339,519,662,966,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100383834.jpg,418,84,643,508,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100753489.jpg,159,100,482,548,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100753489.jpg,508,138,889,581,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100799820.jpg,183,230,556,674,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100799820.jpg,262,606,679,811,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100819353.jpg,416,353,822,785,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100819353.jpg,559,313,1000,698,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100923024.jpg,373,280,788,481,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\100923024.jpg,39,333,548,1019,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101016006.jpg,304,77,685,740,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101016006.jpg,571,346,892,794,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101302001.jpg,65,256,515,936,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101302001.jpg,263,70,632,515,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101330268.jpg,378,204,758,647,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101330268.jpg,439,468,867,702,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101370886.jpg,509,568,711,983,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101370886.jpg,58,338,495,603,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101438682.jpg,342,90,1024,651,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101438682.jpg,241,363,927,858,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101592442.jpg,617,268,983,926,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101592442.jpg,149,183,588,861,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101625202.jpg,123,231,689,912,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101625768.jpg,367,116,690,564,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101625768.jpg,492,222,927,620,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101746959.jpg,59,561,506,924,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101746959.jpg,343,256,642,701,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101761857.jpg,280,146,721,530,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101761857.jpg,133,456,814,915,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101859588.jpg,518,1,838,641,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101859588.jpg,114,374,495,816,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\101981097.jpg,202,307,747,992,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\102094276.jpg,144,361,600,1042,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\102094276.jpg,388,28,878,713,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\102129422.jpg,160,191,790,486,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\102129422.jpg,537,174,972,571,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\102344991.jpg,18,8,586,689,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\102344991.jpg,419,613,837,822,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\102483775.jpg,45,424,731,953,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\102483775.jpg,568,246,979,674,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\102488148.jpg,2,226,654,578,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\102488148.jpg,404,122,952,806,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\102778413.jpg,108,94,465,541,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\102778413.jpg,107,348,542,748,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\102783204.jpg,330,377,1005,964,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\102783204.jpg,390,551,787,987,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103033205.jpg,13,91,685,506,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103033205.jpg,587,227,1011,643,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103176301.jpg,186,165,850,779,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103176301.jpg,345,51,736,490,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103243968.jpg,85,604,517,1008,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103243968.jpg,337,587,656,1035,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103249768.jpg,139,563,818,1008,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103249768.jpg,595,401,950,1055,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103670651.jpg,439,229,631,639,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103670651.jpg,542,431,983,815,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103672553.jpg,512,32,896,695,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103672553.jpg,448,646,886,915,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103695094.jpg,233,388,527,832,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103695094.jpg,304,57,902,728,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103725190.jpg,505,102,845,550,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103725190.jpg,500,358,832,807,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103965684.jpg,537,542,983,846,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\103965684.jpg,289,394,610,841,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104287317.jpg,627,578,974,1026,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104287317.jpg,293,554,728,813,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104444212.jpg,430,515,738,962,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104444212.jpg,583,372,835,805,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104466533.jpg,460,393,657,806,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104466533.jpg,103,195,746,521,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104609233.jpg,81,399,708,1054,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104609233.jpg,240,176,643,608,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104660510.jpg,499,247,890,686,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104660510.jpg,27,240,629,910,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104703572.jpg,460,523,908,842,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104703572.jpg,194,252,876,719,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104746116.jpg,14,136,664,480,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104746116.jpg,416,338,728,784,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104886231.jpg,197,574,563,1020,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104886231.jpg,160,427,598,692,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104900273.jpg,122,177,567,477,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\104900273.jpg,493,152,904,580,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105052901.jpg,521,251,1033,938,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105052901.jpg,146,8,770,665,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105062578.jpg,180,410,510,858,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105062578.jpg,467,533,912,832,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105112868.jpg,350,603,767,1025,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105112868.jpg,549,52,904,500,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105133032.jpg,469,573,914,872,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105133032.jpg,164,463,588,687,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105185057.jpg,398,185,900,871,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105185057.jpg,309,507,709,941,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105204501.jpg,145,396,438,839,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105204501.jpg,180,80,501,527,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105219368.jpg,290,102,719,511,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105219368.jpg,518,372,963,674,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105445187.jpg,577,69,961,511,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105445187.jpg,292,259,814,946,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105465720.jpg,182,374,578,811,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105465720.jpg,368,205,941,885,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105477178.jpg,286,557,698,752,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105477178.jpg,473,284,885,480,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105630730.jpg,231,464,915,1013,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105638190.jpg,176,333,613,728,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105638190.jpg,386,239,821,916,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105681896.jpg,274,399,676,832,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105681896.jpg,369,204,765,641,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105746600.jpg,77,559,519,845,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105746600.jpg,343,246,761,668,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105965018.jpg,401,436,591,846,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\105965018.jpg,11,70,608,742,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106058298.jpg,306,545,730,767,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106058298.jpg,592,291,940,739,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106101971.jpg,180,150,833,781,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106101971.jpg,340,395,783,774,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106177258.jpg,408,161,743,808,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106267696.jpg,499,51,993,736,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106267696.jpg,120,522,448,970,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106373732.jpg,131,561,423,1005,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106373732.jpg,369,185,801,588,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106757221.jpg,367,209,1028,585,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106757221.jpg,242,126,586,574,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106897602.jpg,485,261,929,636,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106897602.jpg,250,500,527,941,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106956938.jpg,500,425,849,873,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106956938.jpg,61,247,748,766,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106991548.jpg,91,151,527,411,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\106991548.jpg,212,269,883,681,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\107154656.jpg,351,244,765,443,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\107154656.jpg,137,190,670,876,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\107263911.jpg,374,164,798,388,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\107263911.jpg,543,528,791,960,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\107612754.jpg,284,340,873,1016,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\107612754.jpg,337,156,740,589,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\107705432.jpg,566,83,1059,768,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\107705432.jpg,66,148,498,553,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108105279.jpg,245,360,741,1046,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108105279.jpg,306,155,754,486,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108174748.jpg,485,441,712,866,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108174748.jpg,339,188,781,470,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108258497.jpg,294,251,733,520,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108258497.jpg,389,465,809,680,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108337634.jpg,215,402,583,848,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108337634.jpg,166,108,851,651,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108398803.jpg,691,244,927,672,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108398803.jpg,25,134,558,820,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108480719.jpg,270,257,695,484,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108480719.jpg,510,551,834,999,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108546980.jpg,271,182,580,818,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108546980.jpg,580,530,951,974,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108673277.jpg,306,529,990,1004,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108673277.jpg,169,184,426,619,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108783503.jpg,190,493,445,928,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108783503.jpg,394,683,809,884,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\108790260.jpg,296,165,858,848,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109071229.jpg,88,330,531,708,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109071229.jpg,585,404,1033,724,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109162759.jpg,531,565,952,983,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109162759.jpg,634,321,899,759,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109224028.jpg,412,407,835,629,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109224028.jpg,585,84,1018,487,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109226303.jpg,645,41,946,674,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109226303.jpg,199,400,837,1047,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109296287.jpg,308,180,958,815,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109296287.jpg,137,118,543,549,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109429830.jpg,461,300,905,597,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109429830.jpg,313,305,531,726,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109432695.jpg,358,564,650,1008,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109432695.jpg,554,165,983,405,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109507708.jpg,316,457,747,864,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109507708.jpg,608,543,947,991,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109587144.jpg,491,10,977,695,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109587144.jpg,62,324,490,734,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109629379.jpg,33,277,683,911,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109634646.jpg,97,489,480,930,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109634646.jpg,379,191,823,488,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109706147.jpg,442,443,746,1077,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109706147.jpg,432,292,876,664,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109710073.jpg,222,439,892,845,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109710073.jpg,553,296,911,743,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109766155.jpg,166,28,849,588,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109766155.jpg,162,406,566,838,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109790858.jpg,533,454,962,862,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\109790858.jpg,396,531,839,909,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\110305026.jpg,366,528,1009,855,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\110305026.jpg,338,53,1024,583,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\110561276.jpg,326,336,878,1020,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\110561276.jpg,61,344,483,564,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\110667030.jpg,400,328,928,1014,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\110667030.jpg,111,428,538,661,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\110675420.jpg,170,516,604,770,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\110675420.jpg,511,401,902,1067,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\110854483.jpg,215,132,894,710,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\110854483.jpg,435,285,842,715,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\111110243.jpg,82,102,659,781,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\111110243.jpg,506,392,886,1054,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\111235356.jpg,283,332,645,988,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\111235356.jpg,425,587,847,1004,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\111524706.jpg,119,124,800,580,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\111524706.jpg,115,319,482,764,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\111593911.jpg,408,214,852,513,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\111593911.jpg,364,369,842,1053,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\111753753.jpg,96,9,751,637,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\111753753.jpg,500,292,923,709,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\111923372.jpg,103,74,780,656,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\111923372.jpg,440,178,886,487,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\111928640.jpg,20,209,706,718,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\111928640.jpg,471,81,807,529,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112069543.jpg,341,244,788,567,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112069543.jpg,521,577,813,1021,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112101565.jpg,157,534,800,860,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112101565.jpg,558,254,963,924,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112173892.jpg,385,408,739,856,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112173892.jpg,565,178,961,615,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112248036.jpg,227,22,541,661,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112270873.jpg,490,497,927,892,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112270873.jpg,257,457,654,893,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112349485.jpg,387,573,829,954,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112349485.jpg,260,182,926,573,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112353751.jpg,456,300,799,950,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112353751.jpg,221,68,622,501,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112602795.jpg,422,137,738,775,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112602795.jpg,532,325,972,712,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112605630.jpg,80,95,475,532,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112605630.jpg,305,557,495,967,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112848398.jpg,332,582,780,917,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112848398.jpg,205,111,500,741,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112907968.jpg,225,16,736,702,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112907968.jpg,540,253,757,674,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112911143.jpg,63,334,541,1018,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112911143.jpg,475,312,884,741,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112997273.jpg,49,538,700,885,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\112997273.jpg,222,552,535,999,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\113058315.jpg,180,465,865,1015,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\113058315.jpg,245,361,505,797,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\113207513.jpg,311,462,738,874,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\113207513.jpg,113,197,561,543,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\113518878.jpg,158,683,578,899,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\113518878.jpg,8,65,556,749,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\113637650.jpg,333,424,776,804,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\113637650.jpg,411,203,815,635,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\113759092.jpg,254,554,689,953,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\113759092.jpg,207,175,833,831,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\113766563.jpg,95,190,482,630,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\113766563.jpg,371,328,1009,641,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\114303022.jpg,249,200,924,790,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\114348185.jpg,613,263,961,711,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\114348185.jpg,327,526,756,763,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\114614195.jpg,308,119,992,599,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\114614195.jpg,161,123,565,555,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\114686688.jpg,77,386,749,799,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\114686688.jpg,602,170,981,612,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\114800878.jpg,582,124,975,562,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\114800878.jpg,117,259,564,621,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\114961982.jpg,81,532,530,870,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\114961982.jpg,460,287,908,626,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\115222769.jpg,146,501,583,896,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\115222769.jpg,426,480,1065,795,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\115316799.jpg,558,475,794,903,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\115316799.jpg,61,602,505,900,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\115320487.jpg,160,384,823,766,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\115320487.jpg,109,279,518,708,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\115354990.jpg,365,141,864,827,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\115354990.jpg,306,102,592,545,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\115525399.jpg,536,623,964,860,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\115525399.jpg,191,271,877,783,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\115724643.jpg,255,227,701,595,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\115724643.jpg,577,152,783,569,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\2nd\115862197.jpg,92,236,762,639,100Egp
